taxid	organism_name	kingdom	source	accession	assembly_level	release_date	has_annotation	country	protein_coding_genes	scaffold_n50_kb	total_length_mb	fasta_type	busco_lineage	selection_rank	selection_reason
53485	Pyrenophora teres	fungal	seed	GCA_000166005.1	Scaffold	2010-11-05	True		11799	36	33.6	cds	ascomycota_odb10	6	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCF_003171515.1	Chromosome	2021-10-07	True	Australia	15455	3658	40.7	cds	ascomycota_odb10	1	best_quality
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_003171545.1	Scaffold	2018-05-25	True	USA	12086	59	33.6	cds	ascomycota_odb10	2	new_country:USA; new_year_bin:2015
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022837075.1	Chromosome	2022-04-08	True	Canada	14224	1795	39.3	cds	ascomycota_odb10	3	new_country:Canada
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022813025.1	Chromosome	2022-04-04	True	Brazil	14450	3178	42.0	cds	ascomycota_odb10	4	new_country:Brazil
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022788405.1	Scaffold	2022-04-01	True	Denmark	12323	49	34.4	cds	ascomycota_odb10	5	new_country:Denmark
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022788415.1	Scaffold	2022-04-01	True	Germany	12311	49	34.2	cds	ascomycota_odb10	6	new_country:Germany
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022788515.1	Scaffold	2022-04-01	True	United Kingdom	12348	47	34.3	cds	ascomycota_odb10	7	new_country:United Kingdom
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022578365.1	Scaffold	2022-03-15	True	Tunisia	12172	53	34.1	cds	ascomycota_odb10	8	new_country:Tunisia
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022544795.1	Scaffold	2022-03-11	True	Algeria	12387	53	34.8	cds	ascomycota_odb10	9	new_country:Algeria
45151	Pyrenophora tritici-repentis	fungal	seed	GCF_000149985.1	Scaffold	2007-04-11	True		12169	1986	37.8	cds	ascomycota_odb10	10	new_year_bin:2005
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_003171515.3	Chromosome	2021-10-07	True	Australia	15458	3658	40.7	cds	ascomycota_odb10	11	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022813065.1	Chromosome	2022-04-04	True	USA	12851	2531	37.0	cds	ascomycota_odb10	12	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_003231425.2	Chromosome	2022-03-30	True	Canada	14272	1684	40.9	cds	ascomycota_odb10	13	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_003231325.2	Chromosome	2021-09-09	True	Australia	13918	2687	40.6	cds	ascomycota_odb10	14	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_003231415.2	Chromosome	2020-09-21	True	USA	14276	3134	40.6	cds	ascomycota_odb10	15	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022788425.1	Scaffold	2022-04-01	True	Germany	12472	49	35.2	cds	ascomycota_odb10	16	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022788435.1	Scaffold	2022-04-01	True	Denmark	12427	49	34.2	cds	ascomycota_odb10	17	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022788445.1	Scaffold	2022-04-01	True	Germany	12388	45	34.3	cds	ascomycota_odb10	18	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022788505.1	Scaffold	2022-04-01	True	Denmark	12498	48	34.5	cds	ascomycota_odb10	19	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022578395.1	Scaffold	2022-03-15	True	Tunisia	12256	55	34.3	cds	ascomycota_odb10	20	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_022544805.1	Scaffold	2022-03-11	True	Algeria	12475	63	34.6	cds	ascomycota_odb10	21	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_003231345.1	Scaffold	2018-06-15	True	Australia	11142	67	34.2	cds	ascomycota_odb10	22	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_003231355.1	Scaffold	2018-06-15	True	Australia	11034	74	33.9	cds	ascomycota_odb10	23	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_003231365.1	Scaffold	2018-06-15	True	Australia	11239	65	34.5	cds	ascomycota_odb10	24	quality_fill
45151	Pyrenophora tritici-repentis	fungal	seed	GCA_000149985.1	Scaffold	2007-04-11	True		12169	1986	37.8	cds	ascomycota_odb10	25	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_004346965.1	Complete Genome	2019-03-12	True	Japan	13521	6129	42.7	cds	ascomycota_odb10	1	best_quality
318829	Pyricularia oryzae	fungal	seed	GCA_055689495.1	Chromosome	2026-03-05	True	Brazil	11542	6194	43.6	cds	ascomycota_odb10	2	new_country:Brazil; new_year_bin:2025
318829	Pyricularia oryzae	fungal	seed	GCA_025134795.1	Scaffold	2022-09-12	True	China	12235	115	37.8	cds	ascomycota_odb10	3	new_country:China; new_year_bin:2020
318829	Pyricularia oryzae	fungal	seed	GCA_024703655.1	Scaffold	2022-08-16	True	Uganda	11612	120	41.8	cds	ascomycota_odb10	4	new_country:Uganda
318829	Pyricularia oryzae	fungal	seed	GCA_024703685.1	Scaffold	2022-08-16	True	Kenya	11597	98	41.6	cds	ascomycota_odb10	5	new_country:Kenya
318829	Pyricularia oryzae	fungal	seed	GCA_024703975.1	Scaffold	2022-08-16	True	Tanzania	11794	92	41.7	cds	ascomycota_odb10	6	new_country:Tanzania
318829	Pyricularia oryzae	fungal	seed	GCF_000002495.2	Chromosome	2011-10-14	True		12825	6607	41.0	cds	ascomycota_odb10	7	new_year_bin:2010
318829	Pyricularia oryzae	fungal	seed	GCA_055689515.1	Chromosome	2026-03-05	True	Brazil	11393	6137	42.9	cds	ascomycota_odb10	8	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055689535.1	Chromosome	2026-03-05	True	Brazil	11472	6260	43.3	cds	ascomycota_odb10	9	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055689555.1	Chromosome	2026-03-05	True	Brazil	11431	6167	43.0	cds	ascomycota_odb10	10	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055689575.1	Chromosome	2026-03-05	True	Brazil	11386	6192	42.9	cds	ascomycota_odb10	11	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055689595.1	Chromosome	2026-03-05	True	Brazil	11428	6158	43.0	cds	ascomycota_odb10	12	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055689605.1	Chromosome	2026-03-05	True	Brazil	11361	6219	42.5	cds	ascomycota_odb10	13	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055689635.1	Chromosome	2026-03-05	True	Brazil	11415	6235	43.0	cds	ascomycota_odb10	14	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055697835.1	Chromosome	2026-03-05	True	Brazil	11498	6291	43.0	cds	ascomycota_odb10	15	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055697855.1	Chromosome	2026-03-05	True	Brazil	11458	6265	42.9	cds	ascomycota_odb10	16	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055697875.1	Chromosome	2026-03-05	True	Brazil	11419	6124	42.7	cds	ascomycota_odb10	17	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055697895.1	Chromosome	2026-03-05	True	Brazil	11346	6152	42.7	cds	ascomycota_odb10	18	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055697915.1	Chromosome	2026-03-05	True	Brazil	11443	6221	43.2	cds	ascomycota_odb10	19	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055697935.1	Chromosome	2026-03-05	True	Brazil	11377	6274	42.7	cds	ascomycota_odb10	20	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055697955.1	Chromosome	2026-03-05	True	Brazil	11429	6086	42.4	cds	ascomycota_odb10	21	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055697975.1	Chromosome	2026-03-05	True	Brazil	11487	6213	43.3	cds	ascomycota_odb10	22	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055697985.1	Chromosome	2026-03-05	True	Brazil	11518	6008	42.9	cds	ascomycota_odb10	23	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_055774735.1	Chromosome	2026-03-05	True	Brazil	11672	6258	44.0	cds	ascomycota_odb10	24	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_049355315.1	Chromosome	2025-04-08	True	Brazil	11410	6144	43.0	cds	ascomycota_odb10	25	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_049355325.1	Chromosome	2025-04-08	True	Brazil	11399	6163	43.0	cds	ascomycota_odb10	26	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_049355335.1	Chromosome	2025-04-08	True	Brazil	11345	6044	42.0	cds	ascomycota_odb10	27	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_049355375.1	Chromosome	2025-04-08	True	Brazil	11384	6274	42.9	cds	ascomycota_odb10	28	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_049355395.1	Chromosome	2025-04-08	True	Brazil	11492	6150	43.0	cds	ascomycota_odb10	29	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_049355405.1	Chromosome	2025-04-08	True	Brazil	11456	6233	43.1	cds	ascomycota_odb10	30	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_049355415.1	Chromosome	2025-04-08	True	Brazil	11444	6250	43.0	cds	ascomycota_odb10	31	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_000002495.2	Chromosome	2011-10-14	True		12825	6607	41.0	cds	ascomycota_odb10	32	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_025135345.1	Scaffold	2022-09-12	True	China	12330	124	37.8	cds	ascomycota_odb10	33	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_024703665.1	Scaffold	2022-08-16	True	Uganda	11607	109	41.9	cds	ascomycota_odb10	34	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_024704035.1	Scaffold	2022-08-16	True	Uganda	11597	121	41.8	cds	ascomycota_odb10	35	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_024704055.1	Scaffold	2022-08-16	True	Uganda	11652	117	42.2	cds	ascomycota_odb10	36	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_024704115.1	Scaffold	2022-08-16	True	Uganda	11634	121	41.8	cds	ascomycota_odb10	37	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_024704145.1	Scaffold	2022-08-16	True	Uganda	11919	72	43.6	cds	ascomycota_odb10	38	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_024704165.1	Scaffold	2022-08-16	True	Uganda	11566	127	41.7	cds	ascomycota_odb10	39	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_024704195.1	Scaffold	2022-08-16	True	Kenya	11705	114	42.3	cds	ascomycota_odb10	40	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_024704225.1	Scaffold	2022-08-16	True	Kenya	11631	101	41.8	cds	ascomycota_odb10	41	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_024704235.1	Scaffold	2022-08-16	True	Kenya	11494	104	41.4	cds	ascomycota_odb10	42	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_024704255.1	Scaffold	2022-08-16	True	Kenya	11549	108	41.9	cds	ascomycota_odb10	43	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_024704275.1	Scaffold	2022-08-16	True	Kenya	11596	115	41.6	cds	ascomycota_odb10	44	quality_fill
318829	Pyricularia oryzae	fungal	seed	GCA_000292585.1	Scaffold	2013-01-04	True	China	12860	107	38.9	cds	ascomycota_odb10	45	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCF_016906535.1	Complete Genome	2021-02-18	True		12301	2303	40.7	cds	basidiomycota_odb10	1	best_quality
456999	Rhizoctonia solani	fungal	seed	GCA_001286725.1	Scaffold	2015-08-31	True	Germany	11897	81	56.0	cds	basidiomycota_odb10	2	new_country:Germany; new_year_bin:2015
456999	Rhizoctonia solani	fungal	seed	GCA_000695385.1	Scaffold	2014-05-23	True	Australia	13952	161	39.8	cds	basidiomycota_odb10	3	new_country:Australia; new_year_bin:2010
456999	Rhizoctonia solani	fungal	seed	GCA_049245135.1	Complete Genome	2025-04-02	True	China	7698	2529	40.1	cds	basidiomycota_odb10	4	new_country:China; new_year_bin:2025
456999	Rhizoctonia solani	fungal	seed	GCA_026686785.1	Scaffold	2022-12-06	True	Taiwan	11998	2140	37.7	cds	basidiomycota_odb10	5	new_country:Taiwan
456999	Rhizoctonia solani	fungal	seed	GCA_015342405.1	Scaffold	2020-11-10	True	USA	11505	1561	45.0	cds	basidiomycota_odb10	6	new_country:USA
456999	Rhizoctonia solani	fungal	seed	GCA_015342415.1	Scaffold	2020-11-10	True	India	10010	1218	39.9	cds	basidiomycota_odb10	7	new_country:India
456999	Rhizoctonia solani	fungal	seed	GCA_016906535.1	Complete Genome	2021-02-18	True		12301	2303	40.7	cds	basidiomycota_odb10	8	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905219575.1	Scaffold	2021-03-19	True		10562	11	57.8	cds	basidiomycota_odb10	9	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905219595.1	Scaffold	2021-03-19	True		10958	29	71.7	cds	basidiomycota_odb10	10	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905219655.1	Scaffold	2021-03-19	True		10091	26	47.6	cds	basidiomycota_odb10	11	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905232135.1	Scaffold	2021-03-19	True		10113	13	47.8	cds	basidiomycota_odb10	12	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_015342435.1	Scaffold	2020-11-10	True	India	10044	1240	40.0	cds	basidiomycota_odb10	13	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_000832345.2	Scaffold	2015-01-29	True	Germany	12616	330	46.9	cds	basidiomycota_odb10	14	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_000524645.1	Scaffold	2014-01-30	True	USA	12725	7444	51.7	cds	basidiomycota_odb10	15	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_000334115.1	Scaffold	2013-01-28	True		10489	474	36.9	cds	basidiomycota_odb10	16	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905219545.1	Scaffold	2021-03-19	True		7394	69	34.3	cds	basidiomycota_odb10	17	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905219565.1	Scaffold	2021-03-19	True		8613	18	38.1	cds	basidiomycota_odb10	18	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905219585.1	Scaffold	2021-03-19	True		9556	101	33.6	cds	basidiomycota_odb10	19	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905219605.1	Scaffold	2021-03-19	True		8954	8	46.4	cds	basidiomycota_odb10	20	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905219615.1	Scaffold	2021-03-19	True		8528	196	35.2	cds	basidiomycota_odb10	21	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905219625.1	Scaffold	2021-03-19	True		9189	53	38.2	cds	basidiomycota_odb10	22	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905219635.1	Scaffold	2021-03-19	True		8705	19	42.7	cds	basidiomycota_odb10	23	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_905219645.1	Scaffold	2021-03-19	True		8576	35	52.9	cds	basidiomycota_odb10	24	quality_fill
456999	Rhizoctonia solani	fungal	seed	GCA_015341985.1	Scaffold	2020-11-10	True	China	9715	1350	38.9	cds	basidiomycota_odb10	25	quality_fill
77044	Rosellinia necatrix	fungal	seed	GCA_001445595.3	Scaffold	2017-02-01	True	Japan	12444	550	44.3	cds	ascomycota_odb10	1	best_quality
5180	Sclerotinia sclerotiorum	fungal	seed	GCA_001857865.1	Chromosome	2016-10-31	True	Netherlands	11130	2435	38.9	cds	ascomycota_odb10	1	best_quality
5180	Sclerotinia sclerotiorum	fungal	seed	GCF_000146945.2	Scaffold	2015-07-16	True		14490	1626	38.3	cds	ascomycota_odb10	2	quality_fill
5180	Sclerotinia sclerotiorum	fungal	seed	GCA_000146945.2	Scaffold	2015-07-16	True		14491	1626	38.3	cds	ascomycota_odb10	3	quality_fill
2698418	Sclerotiophoma versabilis	fungal	seed	GCA_012274445.1	Contig	2020-04-13	False	China		1699	41.0	genome	ascomycota_odb10	1	best_quality
39703	Septoria lycopersici	fungal	seed	GCA_059642765.1	Chromosome	2026-07-28	False	USA		2646	29.6	genome	ascomycota_odb10	1	best_quality
72558	Sporisorium reilianum	fungal	seed	GCA_900162835.1	Chromosome	2018-02-08	True		6682	782	18.5	cds	basidiomycota_odb10	1	best_quality
49012	Sporisorium scitamineum	fungal	seed	GCA_900002365.1	Scaffold	2016-03-08	True		6701	759	19.6	cds	basidiomycota_odb10	1	best_quality
183478	Stemphylium lycopersici	fungal	seed	GCA_003268335.2	Scaffold	2026-04-01	True	Argentina	11203	189	34.9	cds	ascomycota_odb10	1	best_quality
183478	Stemphylium lycopersici	fungal	seed	GCA_003268315.2	Scaffold	2026-03-14	True	Argentina	11574	280	34.1	cds	ascomycota_odb10	2	quality_fill
183478	Stemphylium lycopersici	fungal	seed	GCA_001191545.2	Scaffold	2026-03-10	True	Argentina	11580	498	35.1	cds	ascomycota_odb10	3	quality_fill
286115	Synchytrium endobioticum	fungal	seed	GCA_006535955.1	Scaffold	2019-07-01	True	Netherlands	8031	44	21.5	cds	fungi_odb10	1	best_quality
29875	Trichoderma virens	fungal	seed	GCA_020647635.1	Complete Genome	2021-10-27	True		12061	6491	41.0	cds	ascomycota_odb10	1	best_quality
29875	Trichoderma virens	fungal	seed	GCA_020647705.1	Complete Genome	2021-10-27	True	Taiwan	11695	6645	41.4	cds	ascomycota_odb10	2	new_country:Taiwan
29875	Trichoderma virens	fungal	seed	GCF_000170995.1	Scaffold	2011-11-29	True		12382	1837	39.0	cds	ascomycota_odb10	3	new_year_bin:2010
29875	Trichoderma virens	fungal	seed	GCA_000170995.2	Scaffold	2011-11-29	True		12405	1837	39.0	cds	ascomycota_odb10	4	quality_fill
1159556	Ustilaginoidea virens	fungal	seed	GCF_000687475.1	Complete Genome	2021-05-20	True	China	8297	6430	37.1	cds	ascomycota_odb10	1	best_quality
1159556	Ustilaginoidea virens	fungal	seed	GCA_000687475.2	Complete Genome	2021-05-20	True	China	8297	6430	37.1	cds	ascomycota_odb10	2	quality_fill
185366	Ustilago esculenta	fungal	seed	GCA_020827535.1	Scaffold	2021-11-10	False	China		1030	26.4	genome	basidiomycota_odb10	1	best_quality
120017	Ustilago hordei	fungal	seed	GCA_022749175.1	Complete Genome	2022-03-29	True	Kenya	7787	1133	25.8	cds	basidiomycota_odb10	1	best_quality
120017	Ustilago hordei	fungal	seed	GCA_023748715.1	Chromosome	2022-06-23	True	Syria	7981	1023	26.6	cds	basidiomycota_odb10	2	new_country:Syria
120017	Ustilago hordei	fungal	seed	GCA_023748725.1	Chromosome	2022-06-23	True	Ethiopia	7894	1133	26.2	cds	basidiomycota_odb10	3	new_country:Ethiopia
120017	Ustilago hordei	fungal	seed	GCA_023748735.1	Chromosome	2022-06-23	True	Azerbaijan	8012	1049	27.2	cds	basidiomycota_odb10	4	new_country:Azerbaijan
120017	Ustilago hordei	fungal	seed	GCA_023748765.1	Chromosome	2022-06-23	True	Spain	7923	1133	26.2	cds	basidiomycota_odb10	5	new_country:Spain
120017	Ustilago hordei	fungal	seed	GCA_000286035.1	Scaffold	2012-05-30	True		7110	308	21.2	cds	basidiomycota_odb10	6	new_year_bin:2010
120017	Ustilago hordei	fungal	seed	GCA_023748825.1	Chromosome	2022-06-23	True		8133	830	27.0	cds	basidiomycota_odb10	7	quality_fill
27337	Verticillium dahliae	fungal	seed	GCA_003320035.1	Chromosome	2018-07-15	True	Australia	10457	4825	32.0	cds	ascomycota_odb10	1	best_quality
27337	Verticillium dahliae	fungal	seed	GCA_054858055.1	Scaffold	2026-01-30	True	Italy	12705	202	35.2	cds	ascomycota_odb10	2	new_country:Italy; new_year_bin:2025
27337	Verticillium dahliae	fungal	seed	GCA_002893025.1	Scaffold	2018-01-19	True	United Kingdom	10278	64	33.0	cds	ascomycota_odb10	3	new_country:United Kingdom
27337	Verticillium dahliae	fungal	seed	GCF_000150675.1	Scaffold	2011-09-15	True		10535	1274	33.8	cds	ascomycota_odb10	4	new_year_bin:2010
27337	Verticillium dahliae	fungal	seed	GCA_011066465.2	Scaffold	2020-02-24	True		9534	506	32.5	cds	ascomycota_odb10	5	new_year_bin:2020
27337	Verticillium dahliae	fungal	seed	GCA_002893035.1	Scaffold	2018-01-19	True	United Kingdom	10312	48	32.4	cds	ascomycota_odb10	6	quality_fill
27337	Verticillium dahliae	fungal	seed	GCA_000150675.2	Scaffold	2011-09-15	True		10535	1274	33.8	cds	ascomycota_odb10	7	quality_fill
27337	Verticillium dahliae	fungal	seed	GCA_004109745.1	Chromosome	2019-01-25	True	Australia	9671	2900	33.3	cds	ascomycota_odb10	8	quality_fill
27337	Verticillium dahliae	fungal	seed	GCA_011066485.2	Scaffold	2020-02-24	True		9705	1040	34.2	cds	ascomycota_odb10	9	quality_fill
27337	Verticillium dahliae	fungal	seed	GCA_002892995.1	Scaffold	2018-01-19	True	United Kingdom	9917	82	32.9	cds	ascomycota_odb10	10	quality_fill
27337	Verticillium dahliae	fungal	seed	GCA_002893045.1	Scaffold	2018-01-19	True	United Kingdom	9908	79	32.6	cds	ascomycota_odb10	11	quality_fill
100787	Verticillium longisporum	fungal	seed	GCA_018994065.1	Scaffold	2021-06-22	True	Germany	20463	1750	75.0	cds	ascomycota_odb10	1	best_quality
100787	Verticillium longisporum	fungal	seed	GCA_001268145.1	Scaffold	2015-08-07	True	Sweden	20793	144	99.2	cds	ascomycota_odb10	2	new_country:Sweden; new_year_bin:2015
100787	Verticillium longisporum	fungal	seed	GCA_018994105.1	Scaffold	2021-06-22	True	United Kingdom	13461	12	59.5	cds	ascomycota_odb10	3	new_country:United Kingdom
100787	Verticillium longisporum	fungal	seed	GCA_001268165.1	Scaffold	2015-08-07	True	Sweden	21072	75	100.5	cds	ascomycota_odb10	4	quality_fill
100787	Verticillium longisporum	fungal	seed	GCA_018994095.1	Scaffold	2021-06-22	True	Germany	19014	131	68.8	cds	ascomycota_odb10	5	quality_fill
1051616	Verticillium nonalfalfae	fungal	seed	GCF_003724135.2	Scaffold	2018-11-13	True	USA	9430	172	31.7	cds	ascomycota_odb10	1	best_quality
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052569935.1	Scaffold	2025-09-12	True	Canada	9011	356	33.4	cds	ascomycota_odb10	2	new_country:Canada; new_year_bin:2025
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571055.1	Scaffold	2025-09-12	True	Australia	9017	491	33.1	cds	ascomycota_odb10	3	new_country:Australia
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571105.1	Scaffold	2025-09-12	True	United Kingdom	9042	477	33.6	cds	ascomycota_odb10	4	new_country:United Kingdom
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571115.1	Scaffold	2025-09-12	True	NA	9056	347	33.3	cds	ascomycota_odb10	5	new_country:NA
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052426695.1	Scaffold	2025-09-03	True	Spain	9061	98	32.3	cds	ascomycota_odb10	6	new_country:Spain
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571205.1	Scaffold	2025-09-12	True	United Kingdom	9153	308	32.8	cds	ascomycota_odb10	7	quality_fill
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571225.1	Scaffold	2025-09-12	True	United Kingdom	8992	390	32.6	cds	ascomycota_odb10	8	quality_fill
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571255.1	Scaffold	2025-09-12	True	United Kingdom	8972	317	32.7	cds	ascomycota_odb10	9	quality_fill
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571295.1	Scaffold	2025-09-12	True	United Kingdom	9033	491	33.7	cds	ascomycota_odb10	10	quality_fill
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571305.1	Scaffold	2025-09-12	True	United Kingdom	9181	446	33.1	cds	ascomycota_odb10	11	quality_fill
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571405.1	Scaffold	2025-09-12	True	United Kingdom	9013	370	32.9	cds	ascomycota_odb10	12	quality_fill
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571445.1	Scaffold	2025-09-12	True	United Kingdom	8972	311	32.7	cds	ascomycota_odb10	13	quality_fill
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571455.1	Scaffold	2025-09-12	True	United Kingdom	8976	330	33.0	cds	ascomycota_odb10	14	quality_fill
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571485.1	Scaffold	2025-09-12	True	United Kingdom	8987	353	33.1	cds	ascomycota_odb10	15	quality_fill
1051616	Verticillium nonalfalfae	fungal	seed	GCA_052571575.1	Scaffold	2025-09-12	True	United Kingdom	9119	472	32.5	cds	ascomycota_odb10	16	quality_fill
1051616	Verticillium nonalfalfae	fungal	seed	GCA_003724135.2	Scaffold	2018-11-13	True	USA	9431	172	31.7	cds	ascomycota_odb10	17	quality_fill
1047171	Zymoseptoria tritici	fungal	seed	GCF_000219625.1	Chromosome	2011-07-06	True		10941	2675	39.7	cds	ascomycota_odb10	1	best_quality
1047171	Zymoseptoria tritici	fungal	seed	GCA_902712725.1	Scaffold	2020-01-08	True	Argentina		2916	41.1	cds	ascomycota_odb10	2	new_country:Argentina; new_year_bin:2020
1047171	Zymoseptoria tritici	fungal	seed	GCA_900184115.1	Chromosome	2017-10-31	True		12023	2655	38.6	cds	ascomycota_odb10	3	new_year_bin:2015
1047171	Zymoseptoria tritici	fungal	seed	GCA_900184105.1	Chromosome	2017-10-31	True		11991	2793	40.7	cds	ascomycota_odb10	4	quality_fill
1047171	Zymoseptoria tritici	fungal	seed	GCA_900099495.1	Chromosome	2017-06-06	True		12072	2700	39.7	cds	ascomycota_odb10	5	quality_fill
1047171	Zymoseptoria tritici	fungal	seed	GCA_900091695.1	Chromosome	2017-05-12	True		11726	2825	37.9	cds	ascomycota_odb10	6	quality_fill
1047171	Zymoseptoria tritici	fungal	seed	GCA_000219625.1	Chromosome	2011-07-06	True		10963	2675	39.7	cds	ascomycota_odb10	7	quality_fill
2496075	Phytophthora aleatoria	oomycete	genus_fill	GCA_018873745.1	Scaffold	2021-06-14	True	New Zealand	17721	25	50.6	cds	stramenopiles_odb10	1	best_quality
109152	Phytophthora boehmeriae	oomycete	genus_fill	GCA_019155685.1	Scaffold	2021-07-07	True	United Kingdom	11937	55	40.0	cds	stramenopiles_odb10	1	best_quality
4785	Phytophthora cinnamomi	oomycete	genus_fill	GCF_018691715.1	Scaffold	2021-06-03	True	South Africa	19973	1188	109.7	cds	stramenopiles_odb10	1	best_quality
4785	Phytophthora cinnamomi	oomycete	genus_fill	GCA_029747605.1	Scaffold	2023-04-14	True	Viet Nam	19137	9	53.2	cds	stramenopiles_odb10	2	new_country:Viet Nam
4785	Phytophthora cinnamomi	oomycete	genus_fill	GCA_018691715.1	Scaffold	2021-06-03	True	South Africa	19981	1188	109.7	cds	stramenopiles_odb10	3	quality_fill
4793	Phytophthora citrophthora	oomycete	genus_fill	GCA_031305395.1	Scaffold	2023-09-14	True	South Africa	16441	909	48.4	cds	stramenopiles_odb10	1	best_quality
